X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,LONG_CEN,LAT_CEN,SCH_CLASS,DISTRICT,PIN,MAJOR,MINOR,FEATUREDES,OSPI_CODE
-122.3180684,47.66665448,569,868,12405,660,University Child Development School,University Child Dev,5062 9th Ave NE,98105,-122.3180698,47.66665266,20,SEATTLE,2862100610,286210,610,School-Elementary,0
-122.0288092,47.52448855,570,357,1129642,661,Issaquah Middle School,Issaquah Middle,600 2nd Ave SE,98027,-122.0288112,47.52448608,10,ISSAQUAH,3424069030,342406,9030,School-Junior High/Middle,3038
-122.292841,47.6749103,571,957,12403,660,Assumption St. Bridget School,Assumption,6220 32nd Ave NE,98115,-122.2928424,47.67490844,20,SEATTLE,1868903240,186890,3240,School-Elementary,0
-122.0599249,47.66999521,572,6600174,12139,664,Explorer Community School,Explorer Community,7040 208th Ave NE,98053,-122.0599263,47.66999294,10,LAKE WASHINGTON,825069008,82506,9008,School-Alternative,1687
-122.1842205,47.53803845,573,698,9371,660,Hazelwood Elementary School-Newcastle,Hazelwood,7100 116th Ave SE,98056,-122.1842225,47.53803636,10,RENTON,2824059124,282405,9124,School-Elementary,3485
-121.8168877,47.52278119,574,758,21151,662,Mount Si High School,Mount Si ,8651 Meadowbrook Way SE,98065,-121.8168894,47.52277849,10,SNOQUALMIE VALLEY,3224089060,322408,9060,School-High,2850
-122.0655219,47.68126408,575,2314,366184,666,The Bear Creek School,Bear Creek,8905 208th Ave NE,98053,-122.0655231,47.68126182,20,LAKE WASHINGTON,525069015,52506,9015,School-K-12,0
-122.2122559,47.62417123,576,150,165,660,Sacred Heart School,Sacred Heart,9450 NE 14th St,98004,-122.2122575,47.62416922,20,BELLEVUE,4107100041,410710,41,School-Elementary,0
-122.3185207,47.51087279,577,1281,522417,660,Our Lady of Lourdes School,Our Lady of Lourdes,10243 12th Ave S,98168,-122.3185228,47.51087093,20,HIGHLINE,2788400110,278840,110,School-Elementary,0
-122.3741669,47.50959401,578,6600015,524594,660,Westside School,Westside,10404 34th Ave SW,98146,-122.3741691,47.50959221,20,SEATTLE,7804400110,780440,110,School-Elementary,0
-122.3611274,47.70597331,579,1303,916043,660,Viewlands Elementary School,Viewlands ,10525 3rd Ave NW,98177,-122.3611287,47.70597159,10,SEATTLE,7474900060,747490,60,School-Elementary,2977
-122.3443349,47.61734217,580,2336,840712,663,City University-Bellevue,City University,521 Wall St,98121,-122.3443366,47.61734038,10,BELLEVUE,697000064,69700,64,School-College or University,0
-122.0110619,47.68386068,581,6600721,1243530,660,Ella Baker Elementary School,Ella Baker,9595 Eastridge Dr NE,98053,-122.0110631,47.68385833,10,LAKE WASHINGTON,7203102310,720310,2310,School-Elementary,5512
-122.1675078,47.76804248,582,267,115,660,Woodin Elementary School,Woodin,12950 NE 195th St,98011,-122.1675087,47.7680405,10,NORTHSHORE,426059034,42605,9034,School-Elementary,3749
-122.325944,47.61339234,583,1071,438964,662,The Northwest School,Northwest,1415 Summit Ave,98122,-122.3259458,47.61339052,20,SEATTLE,8804901000,880490,1000,School-High,0
-122.3541123,47.32016044,584,323,2374,661,Lakota Middle School,Lakota,1415 SW 314th St,98023,-122.3541155,47.32015869,10,FEDERAL WAY,721049143,72104,9143,School-Junior High/Middle,3381
-122.3754434,47.67670677,585,1005,318188,662,Ballard High School,Ballard,1418 NW 65th St,98117,-122.3754449,47.67670507,10,SEATTLE,3050700050,305070,50,School-High,2220
-122.151831,47.59959876,586,6600592,86,664,Jubilee REACH,Jubilee REACH,14200 SE 13th Pl,98007,-122.1518327,47.59959662,10,BELLEVUE,2207100005,220710,5,School-Alternative,0
-122.1500541,47.61797356,587,209,144424,660,Stevenson Elementary School,Stevenson,14220 NE 8th St,98007,-122.1500557,47.61797142,10,BELLEVUE,2725059043,272505,9043,School-Elementary,3100
-122.3125254,47.61394595,588,6600709,440576,661,Seattle Academy - Middle School,Seattle Academy,1432 15th Ave,98122,-122.3125271,47.61394411,20,SEATTLE,7234600135,723460,135,School-Junior High/Middle,
-122.3265947,47.66827871,589,6600698,834446,664,F.A. McDonald International Elementary School,McDonald Intl,144 NE 54th St,98105,-122.3265962,47.66827691,10,SEATTLE,9550202395,955020,2395,School-Alternative,
-122.3600458,47.68728173,590,1009,322234,660,Greenwood Elementary School,Greenwood,144 NW 80th St,98117,-122.3600472,47.68728,10,SEATTLE,2919200635,291920,635,School-Elementary,2123
-122.2513644,47.73019898,591,2116,148244,663,Bastyr University,Bastyr,14500 Juanita Dr NE,98028,-122.2513656,47.73019704,10,LAKE WASHINGTON,2426049007,242604,9007,School-College or University,0
-122.3539147,47.47112489,592,1259,133,660,Seahurst Elementary School,Seahurst,14603 14th Ave SW,98166,-122.3539171,47.47112308,10,HIGHLINE,1430800010,143080,10,School-Elementary,3382
-122.144859,47.59045289,593,194,91,660,Eastside Christian School,Eastside Christian,14615 SE 22nd St,98007,-122.1448608,47.59045073,20,BELLEVUE,8838900200,883890,200,School-Elementary,0
-122.1411389,47.59208876,594,6600687,90,664,Big Picture School,Big Picture,14844 SE 22nd St,98007,-122.1411406,47.59208659,10,BELLEVUE,224059054,22405,9054,School-Alternative,
-122.320577,47.63274985,595,6600648,428236,660,Bright Water School - Waldorf,Bright Water,1501 10th Ave E,98102,-122.3205786,47.63274802,20,SEATTLE,2025049051,202504,9051,School-Elementary,0
-122.1388641,47.49734708,596,745,2411,660,Apollo Elementary School,Apollo,15025 SE 117th St,98059,-122.1388662,47.49734487,10,ISSAQUAH,638100185,63810,185,School-Elementary,3746
-122.2308564,47.73863128,597,258,5929,660,Moorlands Elementary School,Moorlands,15115 84th Ave NE,98028,-122.2308575,47.73862931,10,NORTHSHORE,5631500036,563150,36,School-Elementary,3442
-122.3352756,47.73858744,598,6600110,130194,660,The Evergreen School,Evergreen,15201 Meridian Ave N,98133,-122.3352768,47.73858568,20,SHORELINE,1826049236,182604,9236,School-Elementary,0
-122.1376305,47.68678974,599,6600020,12149,665,Support Service Center,Support Service Center,15212 NE 95th St,98052,-122.1376319,47.68678761,10,LAKE WASHINGTON,9430500100,943050,100,School-Other Facility,0
-122.3601857,47.46596794,600,1262,795370,660,St. Francis of Assisi School,St. Francis of Assisi,15216 21st Ave SW,98166,-122.3601881,47.46596614,20,HIGHLINE,1901600005,190160,5,School-Elementary,0
-122.3090997,47.74036041,601,6600678,735678,664,Fircrest School,Fircrest,15230 15th Ave NE,98155,-122.3091009,47.74035859,20,SHORELINE,1626049010,162604,9010,School-Alternative,0
-122.3047338,47.74121472,602,1237,138088,662,Shorecrest High School,Shorecrest,15343 25th Ave NE,98155,-122.304735,47.7412129,10,SHORELINE,1626049008,162604,9008,School-High,3343
-122.3503172,47.74073007,603,6600680,137319,660,Northwest School for Deaf and Hard-of-Hearing Children,NW School Hearing Impaired,15303 Westminster Way N,98133,-122.3503184,47.74072835,20,SHORELINE,306500020,30650,20,School-Elementary,0
-122.2227888,47.74064095,604,251,5927,662,Inglemoor High School,Inglemoor,15500 Simonds Rd NE,98028,-122.22279,47.74063897,10,NORTHSHORE,1826059008,182605,9008,School-High,3492
-122.0663126,47.46219335,605,751,5771,660,Maple Hills Elementary School,Maple Hills,15644 204th Ave SE,98059,-122.066315,47.46219096,10,ISSAQUAH,2023069035,202306,9035,School-Elementary,3637
-122.3379606,47.46227519,606,6600244,140,665,Administration Center-Highline,Admin,15675 Ambaum Blvd SW,98166,-122.337963,47.46227336,10,HIGHLINE,1222000040,122200,40,School-Other Facility,0
-122.2194626,47.4848811,607,6600373,579881,666,Renton Christian Schools,Renton Christian,15717 152nd Ave SE,98058,-122.2194649,47.48487908,20,RENTON,4204400340,420440,340,School-K-12,0
-122.1283019,47.61276407,608,221,107374,660,Jewish Day School,Jewish Day,15749 NE 4th St,98008,-122.1283036,47.61276188,20,BELLEVUE,3525059047,352505,9047,School-Elementary,0
-122.4588162,47.4624947,609,6600713,21168,664,Harbor School,Harbor,15920 Vashon Hwy SW,98070,-122.4588186,47.46249303,20,VASHON ISLAND,2023039020,202303,9020,School-Alternative,
-122.0794716,47.74472029,610,796,21184,660,Cottage Lake Elementary School,Cottage Lake,15940 Avondale Rd NE,98077,-122.0794725,47.7447181,10,NORTHSHORE,1826069025,182606,9025,School-Elementary,3234
-122.3120829,47.56413236,611,915,465918,661,Asa Mercer Middle School,Asa Mercer,1600 S Columbian Way,98108,-122.3120848,47.56413051,10,SEATTLE,1624049214,162404,9214,School-Junior High/Middle,3095
-122.2110449,47.62576525,612,110,104863,662,Bellevue Christian High School,Bellevue Christian,1601 98th Ave NE,98004,-122.2110465,47.62576323,20,BELLEVUE,3472800100,347280,100,School-High,0
-122.1785541,47.46519828,613,743,609672,660,Tiffany Park Elementary School,Tiffany Park,1601 Lake Youngs Way SE,98058,-122.1785565,47.46519617,10,RENTON,2123059057,212305,9057,School-Elementary,3702
-122.1827761,47.74431012,614,6600108,176349,660,Evergreen Academy,Evergreen,16017 118th Pl NE,98011,-122.1827772,47.74430808,20,NORTHSHORE,1626059124,162605,9124,School-Elementary,0
-122.1254038,47.59876409,615,233,88,661,Tillicum Middle School,Tillicum,16020 SE 16th St,98008,-122.1254055,47.59876189,10,BELLEVUE,224059037,22405,9037,School-Junior High/Middle,3435
-122.1851689,47.45863231,616,721,611014,660,Cascade Elementary School,Cascade,16022 116th Ave SE,98058,-122.1851713,47.45863021,10,RENTON,2823059034,282305,9034,School-Elementary,3337
-122.30302,47.74572268,617,1224,16166,661,Kellogg Middle School,Kellogg,16045 25th Ave NE,98155,-122.3030211,47.74572086,10,SHORELINE,1626049005,162604,9005,School-Junior High/Middle,3387
-122.3592437,47.74777041,618,1298,184059,663,Shoreline Community College,Shoreline CC,16101 Greenwood Ave N,98133,-122.3592448,47.74776871,10,SHORELINE,1326039001,132603,9001,School-College or University,0
-122.2848313,47.6340777,619,940,426089,660,McGilvra Elementary School,McGilvra,1617 38th Ave E,98112,-122.2848329,47.63407582,10,SEATTLE,5318100820,531810,820,School-Elementary,2201
-122.3559579,47.4581332,620,1247,130,660,Gregory Heights Elementary School,Gregory Heights,16201 16th Ave SW,98166,-122.3559603,47.45813139,10,HIGHLINE,2523039001,252303,9001,School-Elementary,2844
-122.339868,47.45705924,621,1263,754898,661,Sylvester Middle School,Sylvester,16222 Sylvester Rd SW,98166,-122.3398705,47.45705742,10,HIGHLINE,3023049007,302304,9007,School-Junior High/Middle,2927
-122.1222115,47.61488687,622,6600584,111950,660,Calvary Luthern,Calvary Lutheran,16239 NE 6th St,98008,-122.1222131,47.61488468,20,BELLEVUE,3316500185,331650,185,School-Elementary,0
-122.1241156,47.62936433,623,219,66,662,Interlake High School,Interlake,16245 NE 24th St,98008,-122.1241172,47.62936214,10,BELLEVUE,2625059001,262505,9001,School-High,3588
-122.1234891,47.67099304,624,6600208,354683,665,Administration Center-Lake Washington,Admin,16250 NE 74th St,98052,-122.1234905,47.67099088,10,LAKE WASHINGTON,7202410070,720241,70,School-Other Facility,0
-122.1224995,47.67937243,625,6600690,536743,664,Transition Academy,Transition Academy,16315 NE 87th St,98052,-122.1225008,47.67937027,10,LAKE WASHINGTON,225059099,22505,9099,School-Alternative,
-122.12024,47.3782801,626,575,664034,661,Mattson Middle School,Mattson,16400 SE 251st St,98042,-122.1202429,47.37827785,10,KENT,2422059168,242205,9168,School-Junior High/Middle,4127
-122.1200661,47.5878187,627,228,93,660,Spiritridge Elementary School,Spiritridge,16401 SE 24th St,98008,-122.1200678,47.58781649,10,BELLEVUE,1224059122,122405,9122,School-Elementary,3634
-122.1222748,47.31658154,628,53,22,660,Lake View Elementary School,Lake View,16401 SE 318th St,98092,-122.122278,47.3165793,10,AUBURN,1221059011,122105,9011,School-Elementary,4120
-122.120261,47.76768017,629,805,81454,660,Wellington Elementary School,Wellington,16501 NE 195th St,98072,-122.1202619,47.76767812,10,NORTHSHORE,126059053,12605,9053,School-Elementary,4069
-122.3176556,47.74914439,630,1236,18010,660,Ridgecrest Elementary School,Ridgecrest ,16516 10th Ave NE,98155,-122.3176568,47.7491426,10,SHORELINE,826049052,82604,9052,School-Elementary,2703
-122.1019742,47.62474095,631,213,70,660,Bennett Elementary School,Bennett,17900 NE 16th St,98008,-122.1019757,47.62473872,10,BELLEVUE,2525059102,252505,9102,School-Elementary,3705
-122.2519397,47.38032406,632,417,615980,660,Kent Elementary School,Kent,24700 64th Ave S,98032,-122.2519426,47.38032212,10,KENT,5436200660,543620,660,School-Elementary,0
-122.008774,47.18855089,633,6600048,861125,665,Enumclaw Administration,Enumclaw Admin,2929 McDougall Ave,98022,-122.0087759,47.1885494,10,ENUMCLAW,2620069016,262006,9016,School-Other Facility,0
-122.3252233,47.68088794,634,6600653,336421,661,Billings Middle School,Billings,7217 Woodlawn Ave NE,98115,-122.3252247,47.68088615,20,SEATTLE,9529100040,952910,40,School-Junior High/Middle,0
-122.3003351,47.6822366,635,969,346015,660,Northwest Montessori - Wedgwood,Northwest Montessori,7400 25th Ave NE,98115,-122.3003366,47.68223475,20,SEATTLE,9215400110,921540,110,School-Elementary,0
-122.2828224,47.6855756,636,6600700,350419,664,Thornton Creek Elementary School,Thornton Creek,7711 43rd Ave NE,98115,-122.2828238,47.68557372,10,SEATTLE,6392002430,639200,2430,School-Alternative,
-122.2283257,47.53768652,637,543,191896,661,Islander Middle School,Islander,8225 SE 72nd St,98040,-122.2283277,47.53768453,10,MERCER ISLAND,2524049144,252404,9144,School-Junior High/Middle,3219
-122.2188467,47.75986039,638,245,178050,662,Bothell High School,Bothell,9130 NE 180th St,98011,-122.2188478,47.75985845,10,NORTHSHORE,726059016,72605,9016,School-High,3106
-122.318017,47.69427251,639,850,266898,660,The Perkins School,Perkins,9005 Roosevelt Way NE,98115,-122.3180183,47.6942707,20,SEATTLE,5100402704,510040,2704,School-Elementary,0
-122.22513,47.31856474,640,6600723,1144445,663,Green River College Auburn Center,Green R Coll - Auburn,1221 D St NE,98002,-122.2251332,47.31856275,,,,,,School-College or University,
-122.138094,47.2642571,641,10000048,1000553,666,Muckleshoot Tribal School,Muckleshoot Tribal,15209 SE 376th St,98092,-122.1380975,47.2642549,20,AUBURN,3521059064,352105,9064,School-K-12,0
-122.1164666,47.24447836,642,10000049,806841,663,Muckleshoot Tribal College,Muckleshoot Tribal ,39811 Auburn-Enumclaw Road SE,98092,-122.1164701,47.24447619,20,AUBURN,220059089,22005,9089,School-College or University,0
